figure,series,pixel_x,pixel_y,voltage_V,current_mA
fig13_generalized_model,red_exp,651,106,1.0114093959731543,0.13408695652173913
fig13_generalized_model,red_exp,683,106,1.1617449664429529,0.13408695652173913
fig13_generalized_model,red_exp,700,106,1.2416107382550337,0.13408695652173913
fig13_generalized_model,red_exp,600,107,0.7718120805369129,0.1325217391304348
fig13_generalized_model,red_exp,651,107,1.0114093959731543,0.1325217391304348
fig13_generalized_model,red_exp,683,107,1.1617449664429529,0.1325217391304348
fig13_generalized_model,red_exp,700,107,1.2416107382550337,0.1325217391304348
fig13_generalized_model,red_exp,598,108,0.7624161073825504,0.13095652173913044
fig13_generalized_model,red_exp,599,108,0.7671140939597314,0.13095652173913044
fig13_generalized_model,red_exp,651,108,1.0114093959731543,0.13095652173913044
fig13_generalized_model,red_exp,683,108,1.1617449664429529,0.13095652173913044
fig13_generalized_model,red_exp,700,108,1.2416107382550337,0.13095652173913044
fig13_generalized_model,red_exp,596,109,0.7530201342281879,0.12939130434782609
